date,latitude,longitude,depth,mag,id,place
1961,-20,170,35,6.6,iscgem17290555,Vanuatu
1961,-10,-10,15,5.6,iscgem876922,Ascension Island region
1961,-20,170,35,5.8,iscgemsup876934,Vanuatu
1961,-10,150,48,6.5,iscgem876929,"New Britain region, Papua New Guinea"
1961,-20,170,35,5.9,iscgemsup876949,Vanuatu
1961,-20,170,35,6.2,iscgem876945,"Loyalty Islands, New Caledonia"
1961,-20,170,35,5.8,iscgem876950,Vanuatu
1961,-20,170,35,6.1,iscgem876936,"Loyalty Islands, New Caledonia"
1961,10,90,50,6,iscgem17290572,"Nicobar Islands, India region"
1961,20,120,25,5.9,iscgem876974,Taiwan region
1961,10,120,25,5.9,iscgem876979,"Mindoro, Philippines"
1961,-20,170,20,5.8,iscgem876988,southeast of the Loyalty Islands
1961,40,140,20,5.8,iscgem876997,"near the east coast of Honshu, Japan"
1961,30,130,31,7,iscgem877000,"southeast of the Ryukyu Islands, Japan"
1961,30,130,20,5.8,iscgem877010,"southeast of the Ryukyu Islands, Japan"
1961,30,130,20,5.7,iscgemsup877025,"southeast of the Ryukyu Islands, Japan"
1961,30,130,20,5.8,iscgem877023,"southeast of the Ryukyu Islands, Japan"
1961,-20,170,25,7.3,iscgem877044,Vanuatu
1961,-20,170,25,6.1,iscgem877038,Vanuatu
1961,10,-120,10,6,iscgem877040,North Pacific Ocean
1961,-20,170,25,6,iscgem877042,Vanuatu
1961,20,-110,15,5.8,iscgem877090,Revilla Gigedo Islands region
1961,0,-80,142,6.6,iscgem877087,Peru-Ecuador border region
1961,-20,170,15,5.9,iscgem877088,Vanuatu
1961,-20,-180,25,5.9,iscgem877097,south of the Fiji Islands
1961,-60,-20,20,6.3,iscgem877113,South Sandwich Islands region
1961,-60,-20,20,6,iscgem877114,South Sandwich Islands region
1961,-10,160,25,6.4,iscgem17290673,Solomon Islands
1961,-60,-20,20,5.8,iscgem877121,South Sandwich Islands region
1961,50,150,36,5.9,iscgem877140,Kuril Islands
1961,0,120,15,5.8,iscgem877151,"Sulawesi, Indonesia"
1961,-30,-180,30,5.8,iscgem877153,Kermadec Islands region
1961,50,-170,22,6.3,iscgem17290687,"Fox Islands, Aleutian Islands, Alaska"
1961,-20,170,45,5.7,iscgem877163,Vanuatu
1961,0,120,20,6,iscgem877177,"Sulawesi, Indonesia"
1961,40,150,44,7.1,iscgem877175,"Hokkaido, Japan region"
1961,30,130,35,5.7,iscgem877192,"Kyushu, Japan"
1961,-20,-180,35,5.9,iscgem877191,south of Tonga
1961,-20,170,50,6,iscgem877193,Vanuatu
1961,30,140,20,5.8,iscgem877196,"off the east coast of Honshu, Japan"
1961,40,140,15,6.8,iscgem877216,"near the west coast of Honshu, Japan"
1961,-10,-70,612,7.6,iscgem877215,Peru-Brazil border region
1961,40,140,20,5.6,iscgem877237,"Hokkaido, Japan region"
1961,40,70,25,5.6,iscgem877244,Tajikistan
1961,50,150,28,6,iscgem877268,east of the Kuril Islands
1961,20,150,35,6,iscgem17290890,"Alamagan region, Northern Mariana Islands"
1961,-20,-10,15,5.8,iscgem877265,southern Mid-Atlantic Ridge
1961,-20,-110,15,5.7,iscgem877282,Easter Island region
1961,10,-30,15,5.9,iscgem877290,central Mid-Atlantic Ridge
1961,-10,-70,598,7.2,iscgem877295,Peru-Brazil border region
1961,-60,-30,129,7.3,iscgem17290909,South Sandwich Islands region
1961,10,-90,29,5.9,iscgem877305,offshore Guatemala
1961,50,-180,35,5.3,iscgemsup877319,"Andreanof Islands, Aleutian Islands, Alaska"
1961,60,-150,44,6,iscgem877330,"Kenai Peninsula, Alaska"
1961,-60,-30,101,7.1,iscgem877339,South Sandwich Islands region
1961,-40,-80,20,6,iscgem877378,"off the coast of Los Lagos, Chile"
1961,30,30,30,5.9,iscgem877385,Cyprus region
1961,20,120,34,6.1,iscgem877393,Taiwan region
1961,-20,170,15,5.6,iscgem877402,Vanuatu region
1961,40,50,53,5.4,iscgemsup877400,"Caspian Sea, offshore Azerbaijan"
1961,10,-80,15,5.8,iscgem877404,south of Panama
1961,0,150,15,6,iscgem877410,"New Ireland region, Papua New Guinea"
1961,30,140,30,5.7,iscgem877421,"off the east coast of Honshu, Japan"
1961,50,-170,33,5.8,iscgem877438,"Fox Islands, Aleutian Islands, Alaska"
1961,50,-170,25,5.5,iscgem877437,"Fox Islands, Aleutian Islands, Alaska"
1961,-60,-20,10,6.1,iscgem877436,South Sandwich Islands region
1961,30,140,35,6,iscgem877441,"Izu Islands, Japan region"
1961,40,20,35,5.6,iscgem877467,southern Greece
1961,-30,180,20,6.1,iscgemsup877466,south of the Kermadec Islands
1961,-10,170,65,5.7,iscgem877477,Vanuatu
1961,20,120,44,5.8,iscgem877486,Taiwan
1961,-60,-30,15,5.7,iscgem877524,Scotia Sea
1961,-50,0,15,6,iscgem877545,Bouvet Island region
1961,-40,-70,20,6.6,iscgem877550,"offshore Bio-Bio, Chile"
1961,-60,150,15,5.7,iscgem877558,west of Macquarie Island
1961,40,-120,6,5.13,ci3344648,"13km SE of Little Lake, CA"
1961,-20,170,15,5.8,iscgem877561,Vanuatu region
1961,-60,-30,15,6.2,iscgem877566,Scotia Sea
1961,0,130,15,6.2,iscgem17291103,"Kepulauan Talaud, Indonesia"
1961,0,100,29,6.2,iscgem877588,"Kepulauan Batu, Indonesia"
1961,0,150,20,6.5,iscgem17291112,Bismarck Sea
1961,50,-130,15,5.8,iscgem877609,"Vancouver Island, Canada region"
1961,30,140,20,5.7,iscgem877615,"Bonin Islands, Japan region"
1961,70,50,15,5.8,iscgem877612,"Novaya Zemlya, Russia"
1961,40,-130,15,5.7,iscgem877611,off the coast of Oregon
1961,-10,170,35,6,iscgem877650,Vanuatu
1961,0,30,30,5.8,iscgem877673,"Lake Edward region, Congo-Uganda"
1961,10,-80,15,5.8,iscgem877684,south of Panama
1961,40,150,43,6.5,iscgem877692,"Hokkaido, Japan region"
1961,-30,-180,35,5.8,iscgem877703,Kermadec Islands region
1961,30,-40,15,5.7,iscgem877716,northern Mid-Atlantic Ridge
1961,-20,170,25,6,iscgem877713,southeast of the Loyalty Islands
1961,50,90,15,5.6,iscgem877709,Russia-Mongolia border region
1961,40,140,20,5.8,iscgem877740,"near the east coast of Honshu, Japan"
1961,30,130,65,6.2,iscgem877746,"Kyushu, Japan"
1961,0,130,25,6.2,iscgem17291193,"Halmahera, Indonesia"
1961,-40,-20,15,6.1,iscgem877754,southern Mid-Atlantic Ridge
1961,30,100,16,6.1,iscgem17291220,"southern Qinghai, China"
1961,-50,140,15,6.3,iscgem877779,western Indian-Antarctic Ridge
1961,10,90,30,5.9,iscgem877782,"Andaman Islands, India region"
1961,-20,-180,30,6.2,iscgem877783,Tonga region
1961,50,160,49,6.2,iscgem877785,Kuril Islands
1961,-40,-80,25,6.7,iscgem877802,"off the coast of Los Lagos, Chile"
1961,60,-150,23,6,iscgem877797,"Kodiak Island region, Alaska"
1961,0,140,15,6,iscgem17291247,"Papua, Indonesia"
1961,-50,140,15,5.9,iscgem877833,west of Macquarie Island
1961,-40,-70,25,6.1,iscgemsup877862,"offshore Bio-Bio, Chile"
1961,-40,40,15,5.9,iscgem877871,Prince Edward Islands region
1961,-40,180,20,6.4,iscgem877878,North Island of New Zealand
1961,40,80,35,5.8,iscgem877887,"southern Xinjiang, China"
1961,50,180,15,6.5,iscgem17291290,"Rat Islands, Aleutian Islands, Alaska"
1962,50,180,25,5.9,iscgem873964,"Rat Islands, Aleutian Islands, Alaska"
1962,30,140,50,6.2,iscgem873979,"near the south coast of western Honshu, Japan"
1962,-20,-170,25,5.9,iscgem873985,Samoa Islands region
1962,-20,-180,55,6.2,iscgem873982,Fiji region
1962,40,20,15,6.2,iscgem873992,Croatia-Bosnia and Herzegovina border region
1962,20,-70,36,6.5,iscgem874001,Dominican Republic
1962,40,150,49,6,iscgem874010,"Hokkaido, Japan region"
1962,40,20,15,6.2,iscgem874017,Croatia
1962,40,20,25,5.6,iscgem874110,Greece
1962,40,20,25,6,iscgem874140,central Mediterranean Sea
1962,-20,-170,18,6.1,iscgem874157,Tonga region
1962,-30,-180,15,5.6,iscgem874179,Kermadec Islands region
1962,0,140,23,6.3,iscgem17291391,"near the north coast of Papua, Indonesia"
1962,0,-20,15,6,iscgem874198,central Mid-Atlantic Ridge
1962,-40,-70,30,7.1,iscgem17291428,"Araucania, Chile"
1962,10,-70,46,5.8,iscgem874252,northern Colombia
1962,40,140,51,6.1,iscgem874263,"Hokkaido, Japan region"
1962,30,100,35,6.3,iscgem874265,Myanmar
1962,10,90,25,5.7,iscgem874260,"Nicobar Islands, India region"
1962,0,150,15,5.8,iscgem874278,"New Ireland region, Papua New Guinea"
1962,-40,-70,25,6.2,iscgem874301,"Bio-Bio, Chile"
1962,-10,170,15,6.3,iscgem874312,Vanuatu region
1962,10,130,25,5.9,iscgem874313,"Mindanao, Philippines"
1962,10,90,35,5.8,iscgem874332,"Andaman Islands, India region"
1962,20,150,635,6.9,iscgem17291480,"Maug Islands region, Northern Mariana Islands"
1962,0,30,10,5.8,iscgem874336,"Lake Tanganyika region, Democratic Republic of the Congo"
1962,10,130,45,6.3,iscgem874348,"Mindanao, Philippines"
1962,10,-80,25,5.9,iscgem874352,Panama-Costa Rica border region
1962,10,-80,25,6.5,iscgem874353,south of Panama
1962,-10,170,35,5.7,iscgem874376,Santa Cruz Islands
1962,10,-40,10,7.3,iscgem874380,northern Mid-Atlantic Ridge
1962,20,110,15,6,iscgem17291518,"Guangdong, China"
1962,40,20,26,6.1,iscgem874388,Albania
1962,-20,170,15,6,iscgem874385,Vanuatu
1962,0,140,35,6.4,iscgem874406,"near the north coast of New Guinea, Papua New Guinea"
1962,0,-20,15,5.8,iscgem874425,central Mid-Atlantic Ridge
1962,-40,-70,31,6.2,iscgem874426,"offshore Los Lagos, Chile"
1962,0,100,25,5.6,iscgem874437,"Nias region, Indonesia"
1962,0,130,30,5.8,iscgem874445,"Halmahera, Indonesia"
1962,30,60,15,5.8,iscgem874458,eastern Iran
1962,-10,160,25,5.9,iscgem874469,Santa Cruz Islands region
1962,10,-80,25,5.9,iscgem874474,off the coast of Costa Rica
1962,-30,-110,15,6,iscgemsup874483,Easter Island region
1962,10,140,20,5.9,iscgem874486,"State of Yap, Federated States of Micronesia"
1962,40,20,15,6.2,iscgem874507,Ionian Sea
1962,40,20,15,5.5,iscgem874522,Ionian Sea
1962,40,140,28,7.3,iscgem874529,"near the east coast of Honshu, Japan"
1962,40,140,25,5.8,iscgem874531,"off the east coast of Honshu, Japan"
1962,0,-10,15,5.6,iscgem874552,north of Ascension Island
1962,0,-10,15,5.8,iscgem874553,north of Ascension Island
1962,0,-20,15,5.8,iscgem874571,north of Ascension Island
1962,40,140,30,5.6,iscgem874570,"near the east coast of Honshu, Japan"
1962,-10,-80,49,6.4,iscgem874576,near the coast of northern Peru
1962,70,140,15,6,iscgem17291639,"northeastern Sakha, Russia"
1962,20,-70,25,6.6,iscgem874587,Haiti region
1962,20,-90,66,5.9,iscgem874600,"offshore Chiapas, Mexico"
1962,40,140,60,7.1,iscgem874610,"Hokkaido, Japan region"
1962,40,140,35,6.3,iscgem874627,"near the east coast of Honshu, Japan"
1962,40,30,65,5.8,iscgem874645,"Dodecanese Islands, Greece"
1962,40,30,65,5.6,iscgem874646,"Crete, Greece"
1962,40,140,15,6.1,iscgem874654,"near the east coast of Honshu, Japan"
1962,-20,-180,20,5.8,iscgem874662,Tonga
1962,-20,-180,20,6.1,iscgem874661,Tonga
1962,-60,-30,15,5.9,iscgem874677,Scotia Sea
1962,30,140,15,5.6,iscgem874683,"near the south coast of Honshu, Japan"
1962,-60,-30,15,6.5,iscgem17291785,Scotia Sea
1962,50,150,25,6.5,iscgem874702,Kuril Islands
1962,50,-170,43,6,iscgem874717,"Fox Islands, Aleutian Islands, Alaska"
1962,-40,170,25,6,iscgem874715,South Island of New Zealand
1962,20,-100,25,7,iscgem17291824,"Guerrero, Mexico"
1962,-10,130,30,7.1,iscgem874743,"Kepulauan Barat Daya, Indonesia"
1962,20,-100,25,6.8,iscgem17291870,"Guerrero, Mexico"
1962,-20,-180,390,7.5,iscgem874777,Fiji region
1962,40,100,17,6.6,iscgem17291888,"northern Qinghai, China"
1962,-10,170,114,6.6,iscgem874781,Santa Cruz Islands
1962,-10,150,15,6.1,iscgem874785,"New Britain region, Papua New Guinea"
1962,-20,-170,25,5.8,iscgem874795,Tonga
1962,30,-120,6,5.1,ci10086670,"40km SSW of Progreso, B.C., MX"
1962,30,-40,15,5.6,iscgem874817,northern Mid-Atlantic Ridge
1962,20,140,269,6.6,iscgem17291937,"Volcano Islands, Japan region"
1962,30,130,35,6,iscgem874833,"Ryukyu Islands, Japan"
1962,50,-130,15,5.8,iscgem874831,"Vancouver Island, Canada region"
1962,20,-50,15,5.8,iscgem874839,northern Mid-Atlantic Ridge
1962,40,20,15,5.9,iscgem874878,Bosnia and Herzegovina
1962,30,130,25,6,iscgem874895,"Ryukyu Islands, Japan"
1962,50,170,15,5.5,iscgem874890,"Komandorskiye Ostrova, Russia region"
1962,50,170,15,6,iscgem874891,"Komandorskiye Ostrova, Russia region"
1962,-20,-70,35,5.9,iscgem874896,"near the coast of Tarapaca, Chile"
1962,-40,50,15,5.6,iscgem874910,Southwest Indian Ridge
1962,10,-80,15,5.9,iscgem874926,south of Panama
1962,30,130,23,6.5,iscgem874937,"Ryukyu Islands, Japan"
1962,30,100,15,6,iscgem17292043,"Yunnan, China"
1962,20,120,35,6.4,iscgem874947,Taiwan region
1962,20,-160,15,5.7,iscgem874962,"Hawaii region, Hawaii"
1962,30,50,15,5.4,iscgem874975,western Iran
1962,20,120,20,5.9,iscgem17292081,"Luzon, Philippines"
1962,40,80,15,5.6,iscgem874987,"southern Xinjiang, China"
1962,-60,-140,15,6,iscgem874997,Pacific-Antarctic Ridge
1962,30,140,20,5.8,iscgem875003,"Izu Islands, Japan region"
1962,40,20,35,5.9,iscgem875006,Ionian Sea
1962,10,60,15,5.7,iscgem875005,Owen Fracture Zone region
1962,40,70,216,6.7,iscgem17292105,"Hindu Kush region, Afghanistan"
1962,50,180,31,5.9,iscgem875016,"Rat Islands, Aleutian Islands, Alaska"
1962,10,120,25,5.9,iscgem875035,"Panay, Philippines"
1962,10,120,25,5.9,iscgem875037,"Negros, Philippines"
1962,-50,140,15,5.7,iscgem875048,west of Macquarie Island
1962,40,150,50,6,iscgem875059,"Hokkaido, Japan region"
1962,-40,-80,20,5.8,iscgem875056,"off the coast of Los Lagos, Chile"
1962,20,-80,20,6.1,iscgem875082,Cayman Islands region
1962,10,-80,25,7.2,iscgem17292186,south of Panama
1962,40,140,25,5.6,iscgem875097,"off the east coast of Honshu, Japan"
1962,-20,-170,25,5.8,iscgem875094,Tonga
1962,0,140,25,6.6,iscgem17292197,"near the north coast of New Guinea, Papua New Guinea"
1962,10,-80,64,6.5,iscgem17292199,Colombia
1962,20,120,35,5.9,iscgem875110,"Luzon, Philippines"
1962,0,140,25,6.3,iscgem875113,"near the north coast of New Guinea, Papua New Guinea"
1962,40,70,25,5.8,iscgem875124,Kyrgyzstan
1962,-20,-70,125,6.8,iscgem875121,"Antofagasta, Chile"
1962,30,-40,15,6,iscgem875130,northern Mid-Atlantic Ridge
1962,-30,-180,75,6,iscgem875135,south of the Fiji Islands
1962,50,-30,20,5.6,iscgem875148,northern Mid-Atlantic Ridge
1962,30,120,129,6.5,iscgem17292242,northeast of Taiwan
1962,50,110,20,5.6,iscgem875161,"Lake Baykal region, Russia"
1962,0,-80,10,6,iscgem875157,off the coast of Central America
1962,-50,160,20,5.9,iscgem875163,"Auckland Islands, New Zealand region"
1962,10,120,20,6,iscgem17292251,"Panay, Philippines"
1962,60,-150,30,5.6,iscgem875182,Central Alaska
1962,40,80,33,6.3,iscgem17292262,"northern Xinjiang, China"
1962,40,20,20,5.4,iscgemsup875197,southern Italy
1962,40,20,20,6.2,iscgem875196,southern Italy
1962,-30,-110,15,6.4,iscgem875200,Easter Island region
1962,40,20,20,5.7,iscgem875195,southern Italy
1962,-30,-180,30,6.4,iscgem875199,Kermadec Islands region
1962,40,-120,25,5.9,iscgem875211,Northern California
1962,-20,-170,10,5.9,iscgem875215,Tonga
1962,30,140,15,6,iscgem875226,"near the south coast of Honshu, Japan"
1962,0,140,40,5.8,iscgem875228,"Papua, Indonesia"
1962,40,140,30,5.7,iscgem875232,"near the east coast of Honshu, Japan"
1962,30,140,15,5.9,iscgem875244,"near the south coast of Honshu, Japan"
1962,40,-110,15,5.9,iscgem875249,Utah
1962,-20,-170,30,5.8,iscgem875251,Tonga
1962,50,-180,35,6.2,iscgem17292531,"Andreanof Islands, Aleutian Islands, Alaska"
1962,50,-180,35,5.8,iscgem17292556,"Andreanof Islands, Aleutian Islands, Alaska"
1962,50,-180,35,6,iscgem17292545,"Andreanof Islands, Aleutian Islands, Alaska"
1962,40,50,15,7,iscgem17292570,western Iran
1962,40,50,15,5.4,iscgemsup875285,western Iran
1962,-20,-180,631,6.5,iscgem875317,Fiji region
1962,30,30,25,5.6,iscgem875315,"Crete, Greece"
1962,40,70,35,6.3,iscgem875333,"Hindu Kush region, Afghanistan"
1962,50,160,25,6.2,iscgem875343,east of the Kuril Islands
1962,10,-80,30,6.8,iscgem875357,south of Panama
1962,30,100,25,6.1,iscgem875381,Myanmar
1962,40,150,30,6,iscgem875390,"Hokkaido, Japan region"
1962,-30,-60,573,6.4,iscgem875416,"Santiago Del Estero, Argentina"
1962,30,50,15,5.8,iscgem17292801,southern Iran
1962,-20,170,35,6,iscgem17292827,Vanuatu
1962,-20,170,35,6,iscgem875458,Vanuatu
1962,-20,170,60,6.3,iscgem17292821,Vanuatu
1962,20,120,35,6.5,iscgem17292837,Taiwan
1962,0,150,25,6.1,iscgem875494,Bismarck Sea
1962,-20,-170,15,5.6,iscgem875499,Tonga
1962,-10,170,30,5.7,iscgem875508,Santa Cruz Islands
1962,40,50,20,5.5,iscgem875505,northern Iran
1962,30,130,30,5.9,iscgem875515,"Kyushu, Japan"
1962,-40,170,15,5.7,iscgem875524,South Island of New Zealand
1962,50,-180,35,5.7,iscgem875532,"Andreanof Islands, Aleutian Islands, Alaska"
1962,50,160,55,5.8,iscgem17292886,Kuril Islands
1962,-60,160,15,6.1,iscgem875571,Balleny Islands region
1962,10,-80,15,5.9,iscgem875596,south of Panama
1962,0,130,65,5.9,iscgem17292923,Palau region
1962,0,130,60,6,iscgem17292921,"Papua region, Indonesia"
1962,-10,120,25,5.9,iscgem17292927,"south of Sumbawa, Indonesia"
1962,-40,-80,20,6.1,iscgem875619,"off the coast of Los Lagos, Chile"
1962,30,60,15,5.7,iscgem875623,southern Iran
1962,0,-110,15,5.8,iscgem875633,central East Pacific Rise
1962,40,150,53,5.8,iscgem875646,Kuril Islands
1962,20,40,15,5.6,iscgem875653,Red Sea
1962,-10,170,47,6.1,iscgem17292961,Santa Cruz Islands
1962,60,110,21,5.6,iscgem17292959,"Buryatiya, Russia"
1962,-40,-80,20,6.1,iscgem875655,"off the coast of Los Lagos, Chile"
1962,30,130,23,5.9,iscgem17292964,"Ryukyu Islands, Japan"
1962,40,140,30,5.8,iscgem875664,"near the east coast of Honshu, Japan"
1962,-10,-80,35,6.1,iscgem875671,off the coast of northern Peru
1962,-30,-110,15,6.3,iscgem875673,southern East Pacific Rise
1962,10,90,27,6.2,iscgem875674,"Andaman Islands, India region"
1962,-20,-80,20,5.9,iscgem875700,near the coast of central Peru
1962,40,80,30,5.8,iscgem875716,"southern Xinjiang, China"
1962,-20,-180,20,5.6,iscgem875719,Tonga region
1962,10,140,15,5.9,iscgem875723,Guam region
1962,-20,170,35,6.2,iscgem875733,Vanuatu
1962,20,-100,45,5.8,iscgem875740,"Guerrero, Mexico"
1962,50,-170,40,5.7,iscgem875741,"Fox Islands, Aleutian Islands, Alaska"
1962,-20,-170,15,6,iscgem875757,Samoa Islands region
1962,30,140,431,6.6,iscgem875768,"Izu Islands, Japan region"
1962,-30,-60,589,7.2,iscgem875774,"Santiago Del Estero, Argentina"
1962,-20,-170,39,6.2,iscgem875773,Tonga
1962,50,-180,22,5.8,iscgem875775,"Andreanof Islands, Aleutian Islands, Alaska"
1962,40,110,20,5.7,iscgem875806,"Ningxia, China"
1962,50,-170,21,6.4,iscgem875823,"Fox Islands, Aleutian Islands, Alaska"
1962,50,-170,25,6.5,iscgemsup875825,"Fox Islands, Aleutian Islands, Alaska"
1962,-10,110,55,6.2,iscgem17293112,"south of Java, Indonesia"
1962,0,-80,15,5.8,iscgem875832,off the coast of Ecuador
1962,50,-170,25,5.7,iscgem875822,"Fox Islands, Aleutian Islands, Alaska"
1962,50,-170,33,6.5,iscgem875840,"Fox Islands, Aleutian Islands, Alaska"
1962,-20,170,30,6.4,iscgem875833,southeast of the Loyalty Islands
1962,-10,110,40,6.1,iscgem875836,"south of Java, Indonesia"
1962,20,70,24,5.9,iscgem875857,off the coast of Pakistan
1962,50,170,23,6.7,iscgem17293165,"Komandorskiye Ostrova, Russia region"
1962,50,170,25,6,iscgem17293168,"Komandorskiye Ostrova, Russia region"
1962,40,140,50,5.7,iscgem875862,"near the east coast of Honshu, Japan"
1962,-30,-180,15,6,iscgem875870,Kermadec Islands region
1962,-20,-70,50,6.2,iscgem875869,"Tarapaca, Chile"
1963,60,-160,75,6.4,iscgem871639,Alaska Peninsula
1963,0,140,25,6,iscgem871642,"near the south coast of Papua, Indonesia"
1963,-10,150,54,5.7,iscgem871645,"New Britain region, Papua New Guinea"
1963,30,130,35,6,iscgem871643,"Ryukyu Islands, Japan"
1963,0,150,60,5.8,iscgem871651,"New Ireland region, Papua New Guinea"
1963,-10,120,35,6,iscgem871657,"Timor region, Indonesia"
1963,50,160,15,5.6,iscgem871665,east of the Kuril Islands
1963,0,130,35,6,iscgem871668,Molucca Sea
1963,-50,-80,15,6,iscgem871683,"off the coast of Aisen, Chile"
1963,-30,-10,15,5.8,iscgem871705,southern Mid-Atlantic Ridge
1963,10,130,50,6,iscgem871735,"Mindanao, Philippines"
1963,40,50,46,5.7,iscgem871749,"Caspian Sea, offshore Azerbaijan"
1963,50,-160,35,6.6,iscgem17293281,Alaska Peninsula
1963,0,150,35,6.5,iscgem871752,"New Ireland region, Papua New Guinea"
1963,-60,-30,25,6.8,iscgem871762,South Sandwich Islands region
1963,30,130,50,6.7,iscgem871764,"northwest of the Ryukyu Islands, Japan"
1963,-40,-70,25,6.4,iscgem871787,"Araucania, Chile"
1963,0,150,25,5.9,iscgem871790,Bismarck Sea
1963,-40,-70,25,6,iscgem871788,"Araucania, Chile"
1963,60,170,15,5.6,iscgem17293310,"Komandorskiye Ostrova, Russia region"
1963,-10,160,20,6.4,iscgem871821,Solomon Islands
1963,20,120,30,7.2,iscgem17293338,Taiwan region
1963,0,140,65,6.1,iscgem17293349,"near the north coast of New Guinea, Papua New Guinea"
1963,-10,130,220,6.6,iscgem17293345,"Kepulauan Barat Daya, Indonesia"
1963,0,-30,23,5.9,iscgem871825,central Mid-Atlantic Ridge
1963,30,20,25,5.6,iscgem871865,near the coast of Libya
1963,80,100,15,5.6,iscgem871869,north of Severnaya Zemlya
1963,20,120,15,5.7,iscgem871882,"southwestern Ryukyu Islands, Japan"
1963,-10,150,187,7.5,iscgem871885,"eastern New Guinea region, Papua New Guinea"
1963,-10,150,35,6.7,iscgem17293390,"New Britain region, Papua New Guinea"
1963,40,140,30,5.9,iscgem871900,"Hokkaido, Japan region"
1963,50,150,25,5.6,iscgem871903,Kuril Islands
1963,20,120,20,6.3,iscgem17293413,Taiwan
1963,0,-80,15,6.1,iscgem871916,near the coast of northern Peru
1963,0,-80,15,5.8,iscgem871922,near the coast of northern Peru
1963,-40,-80,19,6.2,iscgem871931,"off the coast of Aisen, Chile"
1963,-30,-110,10,6.5,iscgem871930,Easter Island region
1963,20,120,15,6.1,iscgem871951,Taiwan region
1963,-30,-70,50,5.6,iscgem871954,"offshore Coquimbo, Chile"
